drug,state_code,state_name,zip_code,code,q1,q2,q3,q4
1100 - AMPHETAMINE,KY,KENTUCKY,423,423,3655.20,3222.22,3326.20,3479.66
1100 - AMPHETAMINE,KY,KENTUCKY,424,424,3999.65,3599.82,3938.89,3937.57
1100 - AMPHETAMINE,KY,KENTUCKY,425,425,429.56,370.90,401.91,470.34
1100 - AMPHETAMINE,KY,KENTUCKY,426,426,328.74,232.27,193.26,231.53
1100 - AMPHETAMINE,KY,KENTUCKY,427,427,3192.23,2867.57,3101.56,3031.72
1100 - AMPHETAMINE,LA,LOUISIANA,700,700,20599.29,18954.12,19512.21,20570.42
1100 - AMPHETAMINE,LA,LOUISIANA,701,701,12680.35,11582.39,12151.44,13232.93
1100 - AMPHETAMINE,LA,LOUISIANA,703,703,6838.58,6176.72,6789.59,6913.75
1100 - AMPHETAMINE,LA,LOUISIANA,704,704,22240.88,21581.83,22151.53,23516.21
1100 - AMPHETAMINE,LA,LOUISIANA,705,705,36927.49,35467.94,37570.26,39161.28
1100 - AMPHETAMINE,LA,LOUISIANA,706,706,14322.18,13855.57,12895.61,14046.78
1100 - AMPHETAMINE,LA,LOUISIANA,707,707,22964.64,22662.13,23576.37,24659.11
1100 - AMPHETAMINE,LA,LOUISIANA,708,708,17430.34,16506.35,17064.51,18132.52
1100 - AMPHETAMINE,LA,LOUISIANA,710,710,2242.11,2245.13,2309.48,2571.16
1100 - AMPHETAMINE,LA,LOUISIANA,711,711,8566.13,7906.55,8340.28,8843.12
1100 - AMPHETAMINE,LA,LOUISIANA,712,712,8088.69,7662.53,8170.67,8648.71
1100 - AMPHETAMINE,LA,LOUISIANA,713,713,6242.24,6044.71,6087.46,6411.33
1100 - AMPHETAMINE,LA,LOUISIANA,714,714,2569.93,2455.98,2600.34,2814.12
1100 - AMPHETAMINE,MA,MASSACHUSETTS,010,10,9432.13,8706.28,9214.00,9640.08
1100 - AMPHETAMINE,MA,MASSACHUSETTS,011,11,2561.57,2260.68,2288.68,2498.08
1100 - AMPHETAMINE,MA,MASSACHUSETTS,012,12,2659.76,2580.45,2684.66,2769.94
1100 - AMPHETAMINE,MA,MASSACHUSETTS,013,13,2751.33,2783.21,2850.02,2819.57
1100 - AMPHETAMINE,MA,MASSACHUSETTS,014,14,5932.47,5762.73,5983.47,6122.72
1100 - AMPHETAMINE,MA,MASSACHUSETTS,015,15,8485.73,8121.32,8449.39,8916.35
1100 - AMPHETAMINE,MA,MASSACHUSETTS,016,16,5656.56,5506.75,5649.17,5957.16
1100 - AMPHETAMINE,MA,MASSACHUSETTS,017,17,12098.00,11431.81,11803.11,12083.17
1100 - AMPHETAMINE,MA,MASSACHUSETTS,018,18,21810.00,21071.99,21352.84,21885.31
1100 - AMPHETAMINE,MA,MASSACHUSETTS,019,19,18761.80,18482.55,18717.61,19977.32
1100 - AMPHETAMINE,MA,MASSACHUSETTS,020,20,15106.62,14816.12,15018.89,15684.58
1100 - AMPHETAMINE,MA,MASSACHUSETTS,021,21,36994.14,33612.22,34527.95,35814.47
1100 - AMPHETAMINE,MA,MASSACHUSETTS,022,22,1739.83,1441.26,1562.10,1568.51
1100 - AMPHETAMINE,MA,MASSACHUSETTS,023,23,14491.97,14314.36,14674.56,15222.39
1100 - AMPHETAMINE,MA,MASSACHUSETTS,024,24,11486.88,10914.33,10962.99,11643.05
1100 - AMPHETAMINE,MA,MASSACHUSETTS,025,25,4287.07,4924.44,5213.96,4883.49
1100 - AMPHETAMINE,MA,MASSACHUSETTS,026,26,5684.50,6211.09,6989.22,6289.35
1100 - AMPHETAMINE,MA,MASSACHUSETTS,027,27,14127.98,13412.33,14041.61,14384.90
1100 - AMPHETAMINE,MD,MARYLAND,206,206,5044.05,4823.38,4977.73,5258.29
1100 - AMPHETAMINE,MD,MARYLAND,207,207,6722.56,6393.06,6625.26,6188.64
1100 - AMPHETAMINE,MD,MARYLAND,208,208,15436.88,15253.33,15053.99,15062.65
1100 - AMPHETAMINE,MD,MARYLAND,209,209,3264.18,2846.73,2943.31,3091.26
1100 - AMPHETAMINE,MD,MARYLAND,210,210,20252.32,18576.64,19456.67,20353.79
1100 - AMPHETAMINE,MD,MARYLAND,211,211,9438.60,9222.88,9239.12,9711.18
1100 - AMPHETAMINE,MD,MARYLAND,212,212,20284.50,18612.69,19075.83,20099.15
1100 - AMPHETAMINE,MD,MARYLAND,214,214,3445.72,3118.00,3277.45,3160.23
1100 - AMPHETAMINE,MD,MARYLAND,215,215,2175.44,1895.40,1941.99,2070.31
1100 - AMPHETAMINE,MD,MARYLAND,216,216,3495.12,3660.66,3547.08,3834.63
1100 - AMPHETAMINE,MD,MARYLAND,217,217,12373.67,11776.99,12393.72,12768.15
1100 - AMPHETAMINE,MD,MARYLAND,218,218,2358.30,2339.36,2535.39,2563.48
1100 - AMPHETAMINE,MD,MARYLAND,219,219,2666.50,2692.54,2628.89,2693.37
1100 - AMPHETAMINE,ME,MAINE,039,39,1098.98,1062.76,1181.18,959.82
1100 - AMPHETAMINE,ME,MAINE,040,40,10017.95,9440.90,10412.04,10820.34
1100 - AMPHETAMINE,ME,MAINE,041,41,4165.95,4057.84,4191.82,4174.06
1100 - AMPHETAMINE,ME,MAINE,042,42,2768.03,2316.46,2632.65,2778.51
1100 - AMPHETAMINE,ME,MAINE,043,43,1951.39,1849.76,2038.18,2033.72
1100 - AMPHETAMINE,ME,MAINE,044,44,2506.72,2100.37,2402.91,2456.19
1100 - AMPHETAMINE,ME,MAINE,045,45,928.51,1008.81,1045.98,1000.46
1100 - AMPHETAMINE,ME,MAINE,046,46,830.85,783.15,912.90,889.95
1100 - AMPHETAMINE,ME,MAINE,047,47,641.08,484.28,500.15,615.43
1100 - AMPHETAMINE,ME,MAINE,048,48,739.94,695.31,776.97,719.03
1100 - AMPHETAMINE,ME,MAINE,049,49,2269.48,1956.59,2126.59,2245.21
1100 - AMPHETAMINE,MI,MICHIGAN,480,480,42023.90,40527.17,41636.37,43111.16
1100 - AMPHETAMINE,MI,MICHIGAN,481,481,44875.56,42569.01,44749.03,45754.38
1100 - AMPHETAMINE,MI,MICHIGAN,482,482,6863.12,6644.87,7137.38,7112.72
1100 - AMPHETAMINE,MI,MICHIGAN,483,483,35611.87,34253.06,35534.17,36752.52
1100 - AMPHETAMINE,MI,MICHIGAN,484,484,9300.95,9121.34,9530.12,9893.95
1100 - AMPHETAMINE,MI,MICHIGAN,485,485,2751.72,2797.70,2907.24,2950.28
1100 - AMPHETAMINE,MI,MICHIGAN,486,486,5304.77,5206.20,5318.79,5394.17
1100 - AMPHETAMINE,MI,MICHIGAN,487,487,2977.07,2954.87,3018.22,3083.46
1100 - AMPHETAMINE,MI,MICHIGAN,488,488,16306.27,14805.91,15649.88,16437.42
1100 - AMPHETAMINE,MI,MICHIGAN,489,489,4413.26,4366.19,4320.28,4500.38
1100 - AMPHETAMINE,MI,MICHIGAN,490,490,18361.20,17720.25,17839.04,18572.38
1100 - AMPHETAMINE,MI,MICHIGAN,491,491,2347.45,2395.44,2401.08,2502.17
1100 - AMPHETAMINE,MI,MICHIGAN,492,492,4521.14,4178.69,4125.30,4524.48
1100 - AMPHETAMINE,MI,MICHIGAN,493,493,7705.87,7382.58,7712.90,7875.58
1100 - AMPHETAMINE,MI,MICHIGAN,494,494,19527.74,19186.62,19464.04,20332.77
1100 - AMPHETAMINE,MI,MICHIGAN,495,495,19953.41,19310.58,20161.21,20711.60
1100 - AMPHETAMINE,MI,MICHIGAN,496,496,6176.94,6365.26,6400.07,6455.70
1100 - AMPHETAMINE,MI,MICHIGAN,497,497,3860.22,3947.04,4171.35,4182.22
1100 - AMPHETAMINE,MI,MICHIGAN,498,498,3437.73,3429.26,3791.95,3605.30
1100 - AMPHETAMINE,MI,MICHIGAN,499,499,1561.06,1448.21,1603.35,1664.88
1100 - AMPHETAMINE,MN,MINNESOTA,550,550,13924.66,14082.78,14464.47,14834.96
1100 - AMPHETAMINE,MN,MINNESOTA,551,551,18978.00,18946.51,18776.88,20333.68
1100 - AMPHETAMINE,MN,MINNESOTA,553,553,24715.74,24536.85,25164.50,26478.56
1100 - AMPHETAMINE,MN,MINNESOTA,554,554,28823.48,28478.91,28524.65,29684.19
1100 - AMPHETAMINE,MN,MINNESOTA,556,556,140.04,146.71,150.39,143.95
1100 - AMPHETAMINE,MN,MINNESOTA,557,557,3646.87,3864.83,4018.81,4254.92
1100 - AMPHETAMINE,MN,MINNESOTA,558,558,2133.74,2105.61,2141.46,2286.97
1100 - AMPHETAMINE,MN,MINNESOTA,559,559,5640.00,5413.32,5728.77,6008.24
1100 - AMPHETAMINE,MN,MINNESOTA,560,560,5669.62,5555.85,5524.05,6003.66
1100 - AMPHETAMINE,MN,MINNESOTA,561,561,920.58,867.11,863.49,953.19
1100 - AMPHETAMINE,MN,MINNESOTA,562,562,1861.53,1710.48,1700.79,1862.48
1100 - AMPHETAMINE,MN,MINNESOTA,563,563,4586.48,4596.81,4709.49,4840.09
1100 - AMPHETAMINE,MN,MINNESOTA,564,564,2466.33,2501.07,2616.73,2620.67
1100 - AMPHETAMINE,MN,MINNESOTA,565,565,3108.50,3124.98,3180.02,3329.64
1100 - AMPHETAMINE,MN,MINNESOTA,566,566,1674.24,1543.94,1677.31,1597.86
1100 - AMPHETAMINE,MN,MINNESOTA,567,567,930.19,887.12,881.15,988.44
1100 - AMPHETAMINE,MO,MISSOURI,630,630,20677.65,20226.58,20480.07,21379.94
1100 - AMPHETAMINE,MO,MISSOURI,631,631,48879.29,51972.63,62375.11,55128.82
1100 - AMPHETAMINE,MO,MISSOURI,633,633,16280.59,16228.47,16618.08,17174.18
1100 - AMPHETAMINE,MO,MISSOURI,634,634,1236.29,1214.45,1268.07,1298.43
1100 - AMPHETAMINE,MO,MISSOURI,635,635,1359.48,1324.71,1431.50,1484.80
1100 - AMPHETAMINE,MO,MISSOURI,636,636,2049.14,1940.07,2086.00,2146.92
1100 - AMPHETAMINE,MO,MISSOURI,637,637,2157.10,2148.65,2351.31,2260.06
1100 - AMPHETAMINE,MO,MISSOURI,638,638,1781.94,1755.78,1822.42,1851.59
1100 - AMPHETAMINE,MO,MISSOURI,639,639,565.03,577.92,603.57,711.60
1100 - AMPHETAMINE,MO,MISSOURI,640,640,16611.11,16537.31,17397.09,17862.23
1100 - AMPHETAMINE,MO,MISSOURI,641,641,16655.36,15944.59,16923.48,17628.44
1100 - AMPHETAMINE,MO,MISSOURI,644,644,676.28,646.02,740.93,738.41
1100 - AMPHETAMINE,MO,MISSOURI,645,645,1263.79,1220.11,1367.11,1294.55
1100 - AMPHETAMINE,MO,MISSOURI,646,646,424.32,400.15,414.16,419.72
1100 - AMPHETAMINE,MO,MISSOURI,647,647,1184.64,1130.91,1145.85,1290.97
1100 - AMPHETAMINE,MO,MISSOURI,648,648,1775.97,1763.96,1774.26,1853.32
1100 - AMPHETAMINE,MO,MISSOURI,650,650,1177.90,1242.91,1244.39,1293.48
1100 - AMPHETAMINE,MO,MISSOURI,651,651,1238.27,1259.53,1345.82,1398.44
1100 - AMPHETAMINE,MO,MISSOURI,652,652,5572.89,5290.98,5767.01,6056.51
1100 - AMPHETAMINE,MO,MISSOURI,653,653,1081.03,1043.23,1163.03,1151.96
1100 - AMPHETAMINE,MO,MISSOURI,654,654,875.66,825.31,921.83,955.37
1100 - AMPHETAMINE,MO,MISSOURI,655,655,654.22,629.72,601.83,645.38
1100 - AMPHETAMINE,MO,MISSOURI,656,656,1469.40,1461.56,1537.07,1556.90
1100 - AMPHETAMINE,MO,MISSOURI,657,657,2168.72,2152.75,2207.62,2365.90
1100 - AMPHETAMINE,MO,MISSOURI,658,658,3969.66,3979.48,3968.27,4443.58
1100 - AMPHETAMINE,MS,MISSISSIPPI,386,386,10173.73,9767.42,10373.84,11067.64
1100 - AMPHETAMINE,MS,MISSISSIPPI,387,387,1572.43,1429.57,1540.27,1572.86
1100 - AMPHETAMINE,MS,MISSISSIPPI,388,388,5446.99,5417.81,5441.70,5898.93
1100 - AMPHETAMINE,MS,MISSISSIPPI,389,389,1594.27,1459.04,1647.27,1559.69
1100 - AMPHETAMINE,MS,MISSISSIPPI,390,390,5281.65,5267.73,5447.64,5738.75
1100 - AMPHETAMINE,MS,MISSISSIPPI,391,391,6557.62,6518.60,6813.28,7097.47
1100 - AMPHETAMINE,MS,MISSISSIPPI,392,392,5184.97,5044.61,5086.90,5594.36
1100 - AMPHETAMINE,MS,MISSISSIPPI,393,393,4058.95,3847.26,4062.77,4169.66
1100 - AMPHETAMINE,MS,MISSISSIPPI,394,394,9287.39,8968.48,9496.01,9716.86
1100 - AMPHETAMINE,MS,MISSISSIPPI,395,395,9838.76,9183.89,9637.93,9927.77
1100 - AMPHETAMINE,MS,MISSISSIPPI,396,396,2841.51,2660.90,2837.16,3023.88
1100 - AMPHETAMINE,MS,MISSISSIPPI,397,397,3589.19,3142.76,3389.04,3499.19
1100 - AMPHETAMINE,MT,MONTANA,590,590,791.01,808.86,828.25,850.29
1100 - AMPHETAMINE,MT,MONTANA,591,591,2885.65,2532.95,2779.52,2747.70
1100 - AMPHETAMINE,MT,MONTANA,592,592,405.43,394.11,342.43,383.98
1100 - AMPHETAMINE,MT,MONTANA,593,593,451.31,435.83,430.08,432.67
1100 - AMPHETAMINE,MT,MONTANA,594,594,1271.67,1327.79,1306.41,1347.29
1100 - AMPHETAMINE,MT,MONTANA,595,595,235.69,191.67,233.36,263.70
1100 - AMPHETAMINE,MT,MONTANA,596,596,1248.27,1324.75,1405.86,1445.38
1100 - AMPHETAMINE,MT,MONTANA,597,597,4109.01,4099.45,4409.89,4533.97
1100 - AMPHETAMINE,MT,MONTANA,598,598,4012.47,4039.52,4049.28,4263.39
1100 - AMPHETAMINE,MT,MONTANA,599,599,1557.99,1625.30,1657.56,1765.88
1100 - AMPHETAMINE,NC,NORTH CAROLINA,270,270,4829.09,4493.55,4656.43,5023.53
1100 - AMPHETAMINE,NC,NORTH CAROLINA,271,271,5981.43,5596.55,5736.74,6133.20
1100 - AMPHETAMINE,NC,NORTH CAROLINA,272,272,12769.54,12312.80,12904.22,13166.70
1100 - AMPHETAMINE,NC,NORTH CAROLINA,273,273,6931.78,6695.02,6992.19,7229.24
1100 - AMPHETAMINE,NC,NORTH CAROLINA,274,274,8709.59,8122.07,8403.29,8836.46
1100 - AMPHETAMINE,NC,NORTH CAROLINA,275,275,28309.66,27291.86,28294.66,30236.52
1100 - AMPHETAMINE,NC,NORTH CAROLINA,276,276,17461.48,15532.49,16498.06,17320.69
1100 - AMPHETAMINE,NC,NORTH CAROLINA,277,277,6979.49,6235.19,6574.50,6998.98
1100 - AMPHETAMINE,NC,NORTH CAROLINA,278,278,10533.59,9940.27,10497.16,10860.39
1100 - AMPHETAMINE,NC,NORTH CAROLINA,279,279,3692.59,3954.20,4325.23,4364.83
1100 - AMPHETAMINE,NC,NORTH CAROLINA,280,280,20650.76,20239.32,20918.56,21948.47
1100 - AMPHETAMINE,NC,NORTH CAROLINA,281,281,14282.53,13779.87,14345.54,15217.86
1100 - AMPHETAMINE,NC,NORTH CAROLINA,282,282,22847.81,21606.99,22544.59,23817.97
1100 - AMPHETAMINE,NC,NORTH CAROLINA,283,283,16911.53,16226.74,17337.18,16831.61
1100 - AMPHETAMINE,NC,NORTH CAROLINA,284,284,20428.62,20790.04,21533.35,21760.84
1100 - AMPHETAMINE,NC,NORTH CAROLINA,285,285,13019.74,12234.00,12993.19,12929.17
1100 - AMPHETAMINE,NC,NORTH CAROLINA,286,286,9463.96,9110.95,9254.39,9566.12
1100 - AMPHETAMINE,NC,NORTH CAROLINA,287,287,8505.62,8224.78,8751.01,9266.44
1100 - AMPHETAMINE,NC,NORTH CAROLINA,288,288,5035.24,5139.23,5084.42,5296.99
1100 - AMPHETAMINE,NC,NORTH CAROLINA,289,289,481.25,483.16,539.44,523.37
1100 - AMPHETAMINE,ND,NORTH DAKOTA,580,580,888.43,891.76,900.63,951.45
1100 - AMPHETAMINE,ND,NORTH DAKOTA,581,581,2590.78,2519.86,2418.49,2903.56
1100 - AMPHETAMINE,ND,NORTH DAKOTA,582,582,1580.93,1518.32,1458.89,1714.44
1100 - AMPHETAMINE,ND,NORTH DAKOTA,583,583,363.36,360.18,407.97,389.79
1100 - AMPHETAMINE,ND,NORTH DAKOTA,584,584,347.30,330.93,329.25,368.43
1100 - AMPHETAMINE,ND,NORTH DAKOTA,585,585,1696.55,1617.34,1600.10,1770.17
1100 - AMPHETAMINE,ND,NORTH DAKOTA,586,586,537.86,513.54,511.22,488.68
1100 - AMPHETAMINE,ND,NORTH DAKOTA,587,587,1580.21,1396.36,1491.26,1529.42
1100 - AMPHETAMINE,ND,NORTH DAKOTA,588,588,975.81,837.64,839.39,850.35
1100 - AMPHETAMINE,NE,NEBRASKA,680,680,2746.26,2772.23,2892.80,3152.83
1100 - AMPHETAMINE,NE,NEBRASKA,681,681,15220.48,15059.86,15111.20,16254.09
1100 - AMPHETAMINE,NE,NEBRASKA,683,683,639.97,658.27,617.32,714.67
1100 - AMPHETAMINE,NE,NEBRASKA,684,684,512.77,500.03,530.48,549.23
1100 - AMPHETAMINE,NE,NEBRASKA,685,685,6251.82,5953.41,6396.90,6664.70
1100 - AMPHETAMINE,NE,NEBRASKA,686,686,540.98,541.66,547.51,553.38
1100 - AMPHETAMINE,NE,NEBRASKA,687,687,1194.99,1137.06,1151.17,1213.45
1100 - AMPHETAMINE,NE,NEBRASKA,688,688,1964.22,1840.30,1989.98,2149.65
1100 - AMPHETAMINE,NE,NEBRASKA,689,689,551.74,510.32,502.12,570.36
1100 - AMPHETAMINE,NE,NEBRASKA,690,690,204.06,195.53,226.91,231.83
1100 - AMPHETAMINE,NE,NEBRASKA,691,691,780.20,736.51,713.30,841.24
1100 - AMPHETAMINE,NE,NEBRASKA,692,692,18.46,16.27,21.58,31.75
1100 - AMPHETAMINE,NE,NEBRASKA,693,693,649.42,565.55,614.02,581.98
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,030,30,13421.78,13404.87,13700.94,13833.23
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,031,31,6960.52,6943.78,6996.57,7408.58
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,032,32,3197.14,3567.28,3588.04,3848.39
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,033,33,2362.96,2354.69,2409.65,2556.69
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,034,34,1742.89,1857.48,1874.34,2032.69
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,035,35,900.25,650.72,817.54,837.33
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,036,36,129.33,123.45,118.44,122.73
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,037,37,1946.02,1978.20,2032.24,2134.11
1100 - AMPHETAMINE,NH,NEW HAMPSHIRE,038,38,13355.01,13663.40,13919.75,14361.12
1100 - AMPHETAMINE,NJ,NEW JERSEY,070,70,20365.32,19473.63,19796.05,21488.45
1100 - AMPHETAMINE,NJ,NEW JERSEY,071,71,1631.75,1469.31,1488.99,1589.58
1100 - AMPHETAMINE,NJ,NEW JERSEY,072,72,739.61,651.19,654.24,749.34
1100 - AMPHETAMINE,NJ,NEW JERSEY,073,73,2321.70,2250.13,2459.14,2411.83
1100 - AMPHETAMINE,NJ,NEW JERSEY,074,74,7337.66,7116.14,7369.14,7991.82
1100 - AMPHETAMINE,NJ,NEW JERSEY,075,75,939.89,835.71,872.00,957.02
1100 - AMPHETAMINE,NJ,NEW JERSEY,076,76,6852.15,6583.24,6786.35,7263.50
1100 - AMPHETAMINE,NJ,NEW JERSEY,077,77,10321.22,10053.67,10769.16,11285.35
1100 - AMPHETAMINE,NJ,NEW JERSEY,078,78,6563.08,6156.75,6525.07,6919.61
1100 - AMPHETAMINE,NJ,NEW JERSEY,079,79,5102.40,5066.02,4995.22,5281.40
1100 - AMPHETAMINE,NJ,NEW JERSEY,080,80,26247.77,24949.86,25210.01,26933.21
1100 - AMPHETAMINE,NJ,NEW JERSEY,081,81,2136.62,2024.20,1943.75,2091.99
1100 - AMPHETAMINE,NJ,NEW JERSEY,082,82,4297.19,4281.24,4952.13,4752.68
1100 - AMPHETAMINE,NJ,NEW JERSEY,083,83,2900.81,2671.13,2692.21,2858.36
1100 - AMPHETAMINE,NJ,NEW JERSEY,084,84,548.12,567.80,702.60,641.41
1100 - AMPHETAMINE,NJ,NEW JERSEY,085,85,3982.73,3794.32,3787.95,4098.16
1100 - AMPHETAMINE,NJ,NEW JERSEY,086,86,3066.75,2758.37,2843.07,2962.93
1100 - AMPHETAMINE,NJ,NEW JERSEY,087,87,7106.82,7017.20,7445.25,7603.48
1100 - AMPHETAMINE,NJ,NEW JERSEY,088,88,10295.49,10139.09,10136.13,10633.37
1100 - AMPHETAMINE,NJ,NEW JERSEY,089,89,1053.09,940.50,943.65,989.16
1100 - AMPHETAMINE,NM,NEW MEXICO,870,870,907.02,531.36,697.93,725.30
1100 - AMPHETAMINE,NM,NEW MEXICO,871,871,7839.31,5786.03,7204.11,7394.73
1100 - AMPHETAMINE,NM,NEW MEXICO,873,873,137.22,77.69,119.02,107.53
1100 - AMPHETAMINE,NM,NEW MEXICO,874,874,785.05,651.63,728.36,749.28
1100 - AMPHETAMINE,NM,NEW MEXICO,875,875,2156.88,1896.87,2092.59,2149.25
1100 - AMPHETAMINE,NM,NEW MEXICO,877,877,229.21,181.93,188.05,161.31
1100 - AMPHETAMINE,NM,NEW MEXICO,878,878,50.20,48.87,50.18,58.70
1100 - AMPHETAMINE,NM,NEW MEXICO,879,879,60.98,65.76,76.76,65.29
1100 - AMPHETAMINE,NM,NEW MEXICO,880,880,2491.88,1895.12,2417.08,2397.84
1100 - AMPHETAMINE,NM,NEW MEXICO,881,881,384.03,377.34,383.00,401.90
1100 - AMPHETAMINE,NM,NEW MEXICO,882,882,2439.46,1940.33,2174.35,2193.62
1100 - AMPHETAMINE,NM,NEW MEXICO,883,883,1063.51,878.38,992.45,937.20
1100 - AMPHETAMINE,NM,NEW MEXICO,884,884,44.28,57.04,46.45,61.47
1100 - AMPHETAMINE,NV,NEVADA,890,890,7352.40,6745.51,7198.68,7690.62
1100 - AMPHETAMINE,NV,NEVADA,891,891,17581.40,15567.31,17019.84,17131.47
1100 - AMPHETAMINE,NV,NEVADA,893,893,55.54,52.96,43.78,53.93
1100 - AMPHETAMINE,NV,NEVADA,894,894,1958.04,1967.13,2067.45,2205.76
1100 - AMPHETAMINE,NV,NEVADA,895,895,3257.05,3288.27,3401.54,3637.61
1100 - AMPHETAMINE,NV,NEVADA,897,897,623.38,544.76,641.07,634.98
1100 - AMPHETAMINE,NV,NEVADA,898,898,489.68,510.44,517.69,578.96
1100 - AMPHETAMINE,NY,NEW YORK,100,100,55315.19,35674.43,39928.65,44763.14
1100 - AMPHETAMINE,NY,NEW YORK,101,101,2416.67,1280.59,1247.76,1437.81
1100 - AMPHETAMINE,NY,NEW YORK,102,102,384.81,232.36,219.30,275.92
1100 - AMPHETAMINE,NY,NEW YORK,103,103,4171.48,4554.94,4550.55,4600.60
1100 - AMPHETAMINE,NY,NEW YORK,104,104,4347.22,4052.19,3765.31,4101.06
1100 - AMPHETAMINE,NY,NEW YORK,105,105,10957.59,10983.69,10944.05,11492.03
1100 - AMPHETAMINE,NY,NEW YORK,106,106,1431.55,1193.58,1257.92,1322.60
1100 - AMPHETAMINE,NY,NEW YORK,107,107,2062.62,2247.44,2374.14,2388.08
1100 - AMPHETAMINE,NY,NEW YORK,108,108,868.94,819.17,879.96,861.57
1100 - AMPHETAMINE,NY,NEW YORK,109,109,7582.23,7178.75,7640.40,8018.37
1100 - AMPHETAMINE,NY,NEW YORK,110,110,3040.06,2908.24,2993.89,3159.08
1100 - AMPHETAMINE,NY,NEW YORK,111,111,3306.19,3025.38,3169.39,3216.80
1100 - AMPHETAMINE,NY,NEW YORK,112,112,18171.40,16632.50,17758.49,18747.93
1100 - AMPHETAMINE,NY,NEW YORK,113,113,6266.09,5752.80,5942.08,6345.98
1100 - AMPHETAMINE,NY,NEW YORK,114,114,1548.82,1404.81,1372.60,1569.17
1100 - AMPHETAMINE,NY,NEW YORK,115,115,8521.46,8374.88,8616.10,9169.36
1100 - AMPHETAMINE,NY,NEW YORK,116,116,566.67,441.80,465.89,573.93
1100 - AMPHETAMINE,NY,NEW YORK,117,117,24653.87,24160.36,25563.65,26657.15
1100 - AMPHETAMINE,NY,NEW YORK,118,118,1121.74,1188.35,1299.00,1231.35
1100 - AMPHETAMINE,NY,NEW YORK,119,119,3981.32,5444.66,5578.76,4990.98
1100 - AMPHETAMINE,NY,NEW YORK,120,120,6783.21,6448.02,6740.42,6816.77
1100 - AMPHETAMINE,NY,NEW YORK,121,121,4964.82,4523.60,4912.73,4955.72
1100 - AMPHETAMINE,NY,NEW YORK,122,122,3452.94,3096.75,3140.07,3335.69
1100 - AMPHETAMINE,NY,NEW YORK,123,123,3077.85,2811.21,3076.71,3170.83
1100 - AMPHETAMINE,NY,NEW YORK,124,124,2568.38,2765.19,2768.88,2994.70
1100 - AMPHETAMINE,NY,NEW YORK,125,125,6922.96,6923.48,7208.38,7631.06
1100 - AMPHETAMINE,NY,NEW YORK,126,126,1561.51,1545.62,1628.77,1746.28
1100 - AMPHETAMINE,NY,NEW YORK,127,127,1540.90,1439.65,1572.70,1593.32
1100 - AMPHETAMINE,NY,NEW YORK,128,128,4383.55,4008.55,4394.60,4434.78
1100 - AMPHETAMINE,NY,NEW YORK,129,129,2985.68,2660.15,3014.57,3038.12
1100 - AMPHETAMINE,NY,NEW YORK,130,130,7432.93,6831.47,7295.17,7627.58
1100 - AMPHETAMINE,NY,NEW YORK,131,131,2213.02,2097.12,2176.26,2359.75
1100 - AMPHETAMINE,NY,NEW YORK,132,132,4174.74,3643.37,4008.78,4077.66
1100 - AMPHETAMINE,NY,NEW YORK,133,133,1340.75,1162.96,1244.47,1316.39
1100 - AMPHETAMINE,NY,NEW YORK,134,134,2366.54,2196.24,2289.45,2365.35
1100 - AMPHETAMINE,NY,NEW YORK,135,135,1140.93,950.61,970.15,1016.88
1100 - AMPHETAMINE,NY,NEW YORK,136,136,3446.81,3134.15,3355.16,3358.53
1100 - AMPHETAMINE,NY,NEW YORK,137,137,1369.65,1316.90,1315.59,1343.59
1100 - AMPHETAMINE,NY,NEW YORK,138,138,1827.90,1610.01,1673.45,1757.48
1100 - AMPHETAMINE,NY,NEW YORK,139,139,1241.48,967.48,1041.39,1061.95
1100 - AMPHETAMINE,NY,NEW YORK,140,140,7596.22,7476.30,7836.91,8117.74
1100 - AMPHETAMINE,NY,NEW YORK,141,141,3198.70,3140.54,3171.82,3334.01
1100 - AMPHETAMINE,NY,NEW YORK,142,142,10864.59,11142.36,11014.15,11427.65
1100 - AMPHETAMINE,NY,NEW YORK,143,143,1401.72,1302.44,1295.27,1401.97
1100 - AMPHETAMINE,NY,NEW YORK,144,144,6887.82,6513.50,6611.70,7010.26
1100 - AMPHETAMINE,NY,NEW YORK,145,145,6074.63,5666.54,5852.15,6091.77
1100 - AMPHETAMINE,NY,NEW YORK,146,146,11515.22,10694.03,11200.45,11788.36
1100 - AMPHETAMINE,NY,NEW YORK,147,147,1705.99,1637.29,1633.77,1794.68
1100 - AMPHETAMINE,NY,NEW YORK,148,148,4014.30,3523.01,3825.92,4071.85
1100 - AMPHETAMINE,NY,NEW YORK,149,149,1022.95,951.08,949.91,1024.63
1100 - AMPHETAMINE,OH,OHIO,430,430,18721.49,18073.15,18579.92,19617.05
1100 - AMPHETAMINE,OH,OHIO,431,431,7324.26,7213.47,7558.80,7933.14
1100 - AMPHETAMINE,OH,OHIO,432,432,16067.90,15633.44,15889.26,16558.62
